datapath,batch_size,embedding_dim,n_features,step,loss,tv_dist,aggregator,n_layers,n_heads,i_in_context
data/1,64,16,10,350,0.5412343293428421,0.088121544173171,transformer,1,1,False
data/1,64,16,10,400,0.5508752602338791,0.0838193315257489,transformer,1,1,False
data/1,64,16,10,450,0.5421659129858017,0.0776108785695876,transformer,1,1,False
data/1,64,16,10,500,0.5345432287454606,0.073789446887925,transformer,1,1,False
data/1,64,16,10,550,0.5373399531841279,0.0936201251559741,transformer,1,1,False
data/1,64,16,10,600,0.539033904671669,0.0789496756177075,transformer,1,1,False
data/1,64,16,10,650,0.5352938711643219,0.0902481561100567,transformer,1,1,False
data/1,64,16,10,700,0.5387941622734069,0.0818379659611598,transformer,1,1,False
data/1,64,16,10,750,0.5396543061733245,0.0806669108263693,transformer,1,1,False
data/1,64,16,10,800,0.5446531397104263,0.073688783941459,transformer,1,1,False
data/1,64,16,10,850,0.5367605328559876,0.0836060060984009,transformer,1,1,False
data/1,64,16,10,900,0.5483944928646087,0.0840249525186842,transformer,1,1,False
data/1,64,16,10,950,0.5337936222553253,0.0720765259329961,transformer,1,1,False
data/1,64,16,10,1000,0.550972148180008,0.0853238802491932,transformer,1,1,False
data/1,64,16,10,1050,0.5450751078128815,0.0800284531169494,transformer,1,1,False
data/1,64,16,10,1100,0.5196119403839111,0.0753249812852358,transformer,1,1,False
data/1,64,16,10,1150,0.5336246925592423,0.0726785625754058,transformer,1,1,False
data/1,64,16,10,1200,0.5296847265958786,0.0726766801760797,transformer,1,1,False
data/1,64,16,10,1250,0.5285950928926468,0.0708229200128562,transformer,1,1,False
data/1,64,16,10,1300,0.5360063076019287,0.07046821131859,transformer,1,1,False
data/1,64,16,10,1350,0.5399578362703323,0.071349084909898,transformer,1,1,False
data/1,64,16,10,1400,0.5376568728685379,0.0728405745872566,transformer,1,1,False
data/1,64,16,10,1450,0.5361320632696152,0.0719853837098266,transformer,1,1,False
data/1,64,16,10,1500,0.5347116780281067,0.0721040937664545,transformer,1,1,False
data/1,64,16,10,1550,0.5423629623651505,0.072637435239937,transformer,1,1,False
data/1,64,16,10,1600,0.5388004642724991,0.0727298713420072,transformer,1,1,False
data/1,64,16,10,1650,0.5221818947792053,0.0712331735520754,transformer,1,1,False
data/1,64,16,10,1700,0.5313175994157792,0.0716191540945046,transformer,1,1,False
data/1,64,16,10,1750,0.5310742861032486,0.0727551215158291,transformer,1,1,False
data/1,64,16,10,1800,0.5313556826114655,0.0717380657009761,transformer,1,1,False
data/1,64,16,10,1850,0.5373602044582367,0.069765780418606,transformer,1,1,False
data/1,64,16,10,1900,0.5279261362552643,0.0696609832205988,transformer,1,1,False
data/1,64,16,10,1950,0.5426112514734268,0.0702318813796958,transformer,1,1,False
data/1,64,16,10,2000,0.5375076013803483,0.07141264535365,transformer,1,1,False
data/1,64,16,10,50,0.6669007414579391,0.1198037058653655,transformer,1,2,True
data/1,64,16,10,100,0.5507423448562622,0.1021924748391707,transformer,1,2,True
data/1,64,16,10,150,0.537993665933609,0.1101407185514407,transformer,1,2,True
data/1,64,16,10,200,0.5616989958286286,0.0894368433977302,transformer,1,2,True
data/1,64,16,10,250,0.5491040241718292,0.0964640477392344,transformer,1,2,True
data/1,64,16,10,300,0.5460206478834152,0.1004994088661213,transformer,1,2,True
data/1,64,16,10,350,0.5354660284519196,0.0782460558612592,transformer,1,2,True
data/1,64,16,10,400,0.52266921043396,0.0728444462680841,transformer,1,2,True
data/1,64,16,10,450,0.5409708315134049,0.0754404588435466,transformer,1,2,True
data/1,64,16,10,500,0.5301916176080703,0.0737695854123271,transformer,1,2,True
data/1,64,16,10,550,0.5273016017675399,0.0678633930894248,transformer,1,2,True
data/1,64,16,10,600,0.5232323509454727,0.0636943339202791,transformer,1,2,True
data/1,64,16,10,650,0.5105148696899414,0.0742442969085329,transformer,1,2,True
data/1,64,16,10,700,0.4989594030380249,0.0766654899967036,transformer,1,2,True
data/1,64,16,10,750,0.5149734395742417,0.0684401933346391,transformer,1,2,True
data/1,64,16,10,800,0.5198844587802887,0.0574868769903006,transformer,1,2,True
data/1,64,16,10,850,0.5134231245517731,0.0638654727475961,transformer,1,2,True
data/1,64,16,10,900,0.5164461320638657,0.0618397265959885,transformer,1,2,True
data/1,64,16,10,950,0.5006475394964218,0.0650359434760832,transformer,1,2,True
data/1,64,16,10,1000,0.5048096626996994,0.0575725100114473,transformer,1,2,True
data/1,64,16,10,1050,0.5111504262685775,0.0514968323079772,transformer,1,2,True
data/1,64,16,10,1100,0.527478957772255,0.0525842004613956,transformer,1,2,True
data/1,64,16,10,1150,0.4969296211004257,0.0523063073599365,transformer,1,2,True
data/1,64,16,10,1200,0.5214702707529068,0.0515928502277487,transformer,1,2,True
data/1,64,16,10,1250,0.5007092708349228,0.0500333012564862,transformer,1,2,True
data/1,64,16,10,1300,0.4958189636468887,0.0472158461217664,transformer,1,2,True
data/1,64,16,10,1350,0.5124170076847077,0.0473271168810033,transformer,1,2,True
data/1,64,16,10,1400,0.5046314442157745,0.0482999065175374,transformer,1,2,True
data/1,64,16,10,1450,0.5065555995702744,0.0465085269121784,transformer,1,2,True
data/1,64,16,10,1500,0.5075589621067047,0.0458756257551129,transformer,1,2,True
data/1,64,16,10,1550,0.4950744640827179,0.0449227180451549,transformer,1,2,True
data/1,64,16,10,1600,0.4972077864408493,0.0454293915380573,transformer,1,2,True
data/1,64,16,10,1650,0.5115737980604171,0.0442873016313282,transformer,1,2,True
data/1,64,16,10,1700,0.5196130251884461,0.0450460587199267,transformer,1,2,True
data/1,64,16,10,1750,0.5029812175035476,0.0430183480085653,transformer,1,2,True
data/1,64,16,10,1800,0.5019687646627427,0.0435830288285194,transformer,1,2,True
data/1,64,16,10,1850,0.5140958738327026,0.0456496048704307,transformer,1,2,True
data/1,64,16,10,1900,0.5135042756795883,0.0442658234940448,transformer,1,2,True
data/1,64,16,10,1950,0.5152403098344803,0.0451156164349863,transformer,1,2,True
data/1,64,16,10,2000,0.4905876219272613,0.044189446750518,transformer,1,2,True
data/1,64,16,10,50,0.6318569564819336,0.1294550280496458,transformer,1,2,False
data/1,64,16,10,100,0.5520845437049866,0.0986279314996186,transformer,1,2,False
data/1,64,16,10,150,0.5615185719728469,0.1111099518125241,transformer,1,2,False
data/1,64,16,10,200,0.5572171443700791,0.0769564286599585,transformer,1,2,False
data/1,64,16,10,250,0.5385847306251526,0.0960581901829692,transformer,1,2,False
data/1,64,16,10,300,0.5355124402046204,0.0840067438512072,transformer,1,2,False
data/1,64,16,10,350,0.5574246180057526,0.0905156591241333,transformer,1,2,False
data/1,64,16,10,400,0.526530270576477,0.0943401727457137,transformer,1,2,False
data/1,64,16,10,450,0.5398605358600617,0.0821148959684368,transformer,1,2,False
data/1,64,16,10,500,0.5344010549783706,0.08002040346596,transformer,1,2,False
data/1,64,16,10,550,0.5562335342168808,0.0979142613916525,transformer,1,2,False
data/1,64,16,10,600,0.5295612955093384,0.076157558015724,transformer,1,2,False
data/1,64,16,10,650,0.5455361592769623,0.078769563673843,transformer,1,2,False
data/1,64,16,10,700,0.534023751616478,0.0812968421734617,transformer,1,2,False
data/1,64,16,10,750,0.5519562119245529,0.0824101640133473,transformer,1,2,False
data/1,64,16,10,800,0.5332522249221802,0.0817798352168463,transformer,1,2,False
data/1,64,16,10,850,0.5386181807518006,0.0878893944827113,transformer,1,2,False
data/1,64,16,10,900,0.5310336965322494,0.0775443486696204,transformer,1,2,False
data/1,64,16,10,950,0.5381306636333466,0.0796088029400816,transformer,1,2,False
data/1,64,16,10,1000,0.5450644898414612,0.0943737641141594,transformer,1,2,False
data/1,64,16,10,1050,0.5309346485137939,0.0795691316200041,transformer,1,2,False
data/1,64,16,10,1100,0.5368179363012314,0.0760085128209749,transformer,1,2,False
data/1,64,16,10,1150,0.5317910474538803,0.0734426397939455,transformer,1,2,False
data/1,64,16,10,1200,0.5207607716321945,0.0709509199487879,transformer,1,2,False
data/1,64,16,10,1250,0.5286671245098113,0.0709478913356637,transformer,1,2,False
data/1,64,16,10,1300,0.521729628443718,0.0706292345979889,transformer,1,2,False
data/1,64,16,10,1350,0.5340295326709747,0.0726622217300157,transformer,1,2,False
data/1,64,16,10,1400,0.5353939312696457,0.074983685144785,transformer,1,2,False
data/1,64,16,10,1450,0.530345864892006,0.0739238160224168,transformer,1,2,False
data/1,64,16,10,1500,0.5346640062332153,0.0712121148360115,transformer,1,2,False
data/1,64,16,10,1550,0.5257032155990601,0.0731265303017402,transformer,1,2,False
data/1,64,16,10,1600,0.5307584661245346,0.0726836089857328,transformer,1,2,False
data/1,64,16,10,1650,0.5351907008886337,0.0703339348620745,transformer,1,2,False
data/1,64,16,10,1700,0.5418821948766709,0.0713995524621105,transformer,1,2,False
data/1,64,16,10,1750,0.5259446924924851,0.0726371238401795,transformer,1,2,False
data/1,64,16,10,1800,0.5441510820388794,0.0733223923172694,transformer,1,2,False
data/1,64,16,10,1850,0.5334686660766601,0.0717224193975891,transformer,1,2,False
data/1,64,16,10,1900,0.5499396687746048,0.0715233700750767,transformer,1,2,False
data/1,64,16,10,1950,0.5263760459423065,0.0708007197709131,transformer,1,2,False
data/1,64,16,10,2000,0.5297292131185531,0.070625014415664,transformer,1,2,False
data/1,64,16,10,50,0.6698594373464585,0.1207597287966434,transformer,1,4,True
data/1,64,16,10,100,0.5633201491832733,0.0985396615479501,transformer,1,4,True
data/1,64,16,10,150,0.5290472906827927,0.0907864211692013,transformer,1,4,True
data/1,64,16,10,200,0.5561187481880188,0.0881275087351965,transformer,1,4,True
data/1,64,16,10,250,0.5361539667844772,0.0845418435491109,transformer,1,4,True
data/1,64,16,10,300,0.5340313452482224,0.07776499208524,transformer,1,4,True
data/1,64,16,10,350,0.5246808177232742,0.074113503869062,transformer,1,4,True
data/1,64,16,10,400,0.5278897047042846,0.0756472023090224,transformer,1,4,True
data/1,64,16,10,450,0.5365411537885666,0.0774195400052968,transformer,1,4,True
data/1,64,16,10,500,0.5119891375303268,0.0664776196851166,transformer,1,4,True
data/1,64,16,10,550,0.5089737790822982,0.076905045053523,transformer,1,4,True
data/1,64,16,10,600,0.5143734353780747,0.0690763683420992,transformer,1,4,True
data/1,64,16,10,650,0.5280702662467956,0.0657033672111908,transformer,1,4,True
data/1,64,16,10,700,0.5206011974811554,0.072781914848064,transformer,1,4,True
data/1,64,16,10,750,0.5024787944555282,0.0627539641057764,transformer,1,4,True
data/1,64,16,10,800,0.5004321616888047,0.0604674439932509,transformer,1,4,True
data/1,64,16,10,850,0.5081664794683456,0.0762272445809819,transformer,1,4,True
data/1,64,16,10,900,0.5162201082706451,0.0681441530795237,transformer,1,4,True
data/1,64,16,10,950,0.5204122084379196,0.0704949559384708,transformer,1,4,True
data/1,64,16,10,1000,0.5054345208406449,0.0678500280409631,transformer,1,4,True
data/1,64,16,10,1050,0.5129661720991134,0.0557273233834241,transformer,1,4,True
data/1,64,16,10,1100,0.4924234974384308,0.0492127963422043,transformer,1,4,True
data/1,64,16,10,1150,0.4918603521585464,0.0466496069392021,transformer,1,4,True
data/1,64,16,10,1200,0.4949778699874878,0.0458585977485343,transformer,1,4,True
data/1,64,16,10,1250,0.510771741271019,0.0469529641505796,transformer,1,4,True
data/1,64,16,10,1300,0.5076775532960892,0.0461532611057589,transformer,1,4,True
data/1,64,16,10,1350,0.5108256250619888,0.045369652594813,transformer,1,4,True
data/1,64,16,10,1400,0.4998538428544998,0.045495022594198,transformer,1,4,True
data/1,64,16,10,1450,0.5040591043233872,0.045067551165507,transformer,1,4,True
data/1,64,16,10,1500,0.5136815452575684,0.0445932710007914,transformer,1,4,True
data/1,64,16,10,1550,0.507523176074028,0.044529578292526,transformer,1,4,True
data/1,64,16,10,1600,0.5192648398876191,0.0429163928661526,transformer,1,4,True
data/1,64,16,10,1650,0.4954696559906006,0.0436949508977068,transformer,1,4,True
data/1,64,16,10,1700,0.5151425242424011,0.0462680834537697,transformer,1,4,True
data/1,64,16,10,1750,0.5089941841363906,0.0469009961089219,transformer,1,4,True
data/1,64,16,10,1800,0.5149474358558654,0.0440499492739982,transformer,1,4,True
data/1,64,16,10,1850,0.5023208999633789,0.0429482918686767,transformer,1,4,True
data/1,64,16,10,1900,0.5041057687997818,0.0418688404945522,transformer,1,4,True
data/1,64,16,10,1950,0.5091167050600052,0.0413712109881116,transformer,1,4,True
data/1,64,16,10,2000,0.4972826772928237,0.0422251912200341,transformer,1,4,True
data/1,64,16,10,50,0.624667084813118,0.113554829686284,transformer,1,4,False
data/1,64,16,10,100,0.5695468497276306,0.0942752924736991,transformer,1,4,False
data/1,64,16,10,150,0.5563044428825379,0.0915195054960861,transformer,1,4,False
data/1,64,16,10,200,0.5372385531663895,0.1039593436763538,transformer,1,4,False
data/1,64,16,10,250,0.5566751956939697,0.0826151521916988,transformer,1,4,False
data/1,64,16,10,300,0.5427993839979172,0.1086010743823054,transformer,1,4,False
data/1,64,16,10,350,0.5369161993265152,0.0944442480832846,transformer,1,4,False
data/1,64,16,10,400,0.5518136930465698,0.0945195059510464,transformer,1,4,False
data/1,64,16,10,450,0.5326509565114975,0.0965330199680886,transformer,1,4,False
data/1,64,16,10,500,0.5505766969919205,0.0806671707707017,transformer,1,4,False
data/1,64,16,10,550,0.5254688882827758,0.0833836912966982,transformer,1,4,False
data/1,64,16,10,600,0.5305539560317993,0.0877061445172907,transformer,1,4,False
data/1,64,16,10,650,0.5259255999326706,0.090679018515725,transformer,1,4,False
data/1,64,16,10,700,0.545390454530716,0.0884903051735884,transformer,1,4,False
data/1,64,16,10,750,0.5290894681215286,0.0810126163347643,transformer,1,4,False
data/1,64,16,10,800,0.5329100167751313,0.0828969665011367,transformer,1,4,False
data/1,64,16,10,850,0.551557639837265,0.0825535999287334,transformer,1,4,False
data/1,64,16,10,900,0.546345237493515,0.0910429958687973,transformer,1,4,False
data/1,64,16,10,950,0.5558451169729233,0.0845159560555997,transformer,1,4,False
data/1,64,16,10,1000,0.544354516863823,0.0834054315728195,transformer,1,4,False
data/1,64,16,10,1050,0.5322152709960938,0.0770210001945619,transformer,1,4,False
data/1,64,16,10,1100,0.5321008187532424,0.0758922801592592,transformer,1,4,False
data/1,64,16,10,1150,0.5188367241621017,0.0730656460579909,transformer,1,4,False
data/1,64,16,10,1200,0.546639701128006,0.0715366698206235,transformer,1,4,False
data/1,64,16,10,1250,0.5456530845165253,0.0746665891639677,transformer,1,4,False
data/1,64,16,10,1300,0.5238509392738342,0.0736716449838439,transformer,1,4,False
data/1,64,16,10,1350,0.5299427908658981,0.0710982604446849,transformer,1,4,False
data/1,64,16,10,1400,0.5284206014871597,0.0699107846630835,transformer,1,4,False
data/1,64,16,10,1450,0.526476891040802,0.0688471446470453,transformer,1,4,False
data/1,64,16,10,1500,0.5410874569416046,0.0712517597640732,transformer,1,4,False
data/1,64,16,10,1550,0.5252779662609101,0.0705206617096894,transformer,1,4,False
data/1,64,16,10,1600,0.5339692389965057,0.0702801592597664,transformer,1,4,False
data/1,64,16,10,1650,0.5357737642526627,0.0707287488977106,transformer,1,4,False
data/1,64,16,10,1700,0.546798574924469,0.0714443523811319,transformer,1,4,False
data/1,64,16,10,1750,0.5252908688783645,0.0698496015777837,transformer,1,4,False
data/1,64,16,10,1800,0.5405759501457215,0.0722064213683179,transformer,1,4,False
data/1,64,16,10,1850,0.5226715236902237,0.0718808083871,transformer,1,4,False
data/1,64,16,10,1900,0.5464198571443558,0.0733654832481029,transformer,1,4,False
data/1,64,16,10,1950,0.5051263558864594,0.0707945501939913,transformer,1,4,False
data/1,64,16,10,2000,0.5429163247346878,0.0720743125975376,transformer,1,4,False
data/1,64,16,10,50,0.7645544242858887,0.1604429175748039,transformer,2,1,True
data/1,64,16,10,100,0.5904309344291687,0.112436998633952,transformer,2,1,True
data/1,64,16,10,150,0.5689976906776428,0.1048753700489203,transformer,2,1,True
data/1,64,16,10,200,0.5418176960945129,0.0977037764219759,transformer,2,1,True
data/1,64,16,10,250,0.566148265004158,0.1122412945604161,transformer,2,1,True
data/1,64,16,10,300,0.5375050044059754,0.0949058824135066,transformer,2,1,True
data/1,64,16,10,350,0.5508740484714508,0.1027258518996461,transformer,2,1,True
data/1,64,16,10,400,0.5375856250524521,0.0911234105854914,transformer,2,1,True
data/1,64,16,10,450,0.5367046278715134,0.0877374904379121,transformer,2,1,True
data/1,64,16,10,500,0.5270169711112976,0.097689350983002,transformer,2,1,True
data/1,64,16,10,550,0.5410084396600723,0.0850525887641154,transformer,2,1,True
data/1,64,16,10,600,0.531985570192337,0.0839088982806138,transformer,2,1,True
data/1,64,16,10,650,0.5221113324165344,0.0877261951770149,transformer,2,1,True
data/1,64,16,10,700,0.5229657489061356,0.0785241792468167,transformer,2,1,True
data/1,64,16,10,750,0.533746263384819,0.0862386985856031,transformer,2,1,True
data/1,64,16,10,800,0.5209365057945251,0.0731239454539021,transformer,2,1,True
data/1,64,16,10,850,0.5364177012443543,0.0698519165573596,transformer,2,1,True
data/1,64,16,10,900,0.5159155017137528,0.0742927341001526,transformer,2,1,True
data/1,64,16,10,950,0.5227393984794617,0.0757167951202406,transformer,2,1,True
data/1,64,16,10,1000,0.5312450486421585,0.0713402958503768,transformer,2,1,True
data/1,64,16,10,1050,0.5190491116046906,0.066318976579348,transformer,2,1,True
data/1,64,16,10,1100,0.526623050570488,0.0666298284707715,transformer,2,1,True
data/1,64,16,10,1150,0.5303913873434066,0.06971337307155,transformer,2,1,True
data/1,64,16,10,1200,0.5185583168268204,0.0656025558058663,transformer,2,1,True
data/1,64,16,10,1250,0.525920439362526,0.0633865450123575,transformer,2,1,True
data/1,64,16,10,1300,0.5134419614076614,0.0598115714189769,transformer,2,1,True
data/1,64,16,10,1350,0.5184892988204957,0.0600566105906786,transformer,2,1,True
data/1,64,16,10,1400,0.5062636989355087,0.0604806959218392,transformer,2,1,True
data/1,64,16,10,1450,0.5192460799217224,0.0603415004040882,transformer,2,1,True
data/1,64,16,10,1500,0.5140476763248444,0.0616830102869619,transformer,2,1,True
data/1,64,16,10,1550,0.5023211109638214,0.0588826548363316,transformer,2,1,True
data/1,64,16,10,1600,0.5271469634771347,0.0604339961256164,transformer,2,1,True
data/1,64,16,10,1650,0.5104649233818054,0.0579681464270066,transformer,2,1,True
data/1,64,16,10,1700,0.518308072090149,0.0572126063046184,transformer,2,1,True
data/1,64,16,10,1750,0.5170585721731186,0.0564420692712185,transformer,2,1,True
data/1,64,16,10,1800,0.506744744181633,0.057403934218362,transformer,2,1,True
data/1,64,16,10,1850,0.5066951042413712,0.0542468411834662,transformer,2,1,True
data/1,64,16,10,1900,0.4885204023122787,0.0539906907023447,transformer,2,1,True
data/1,64,16,10,1950,0.5071040737628937,0.0564888922164387,transformer,2,1,True
data/1,64,16,10,2000,0.5180098235607147,0.0532013206773447,transformer,2,1,True
data/1,64,16,10,50,0.6693099457025528,0.121431436084271,transformer,2,1,False
data/1,64,16,10,100,0.5678348964452744,0.1017267528126099,transformer,2,1,False
data/1,64,16,10,150,0.5552300781011581,0.1178516608985613,transformer,2,1,False
data/1,64,16,10,200,0.5510978502035141,0.0969297370886961,transformer,2,1,False
data/1,64,16,10,250,0.5528564268350601,0.0943324809943985,transformer,2,1,False
data/1,64,16,10,300,0.5370163267850876,0.0894381118762233,transformer,2,1,False
data/1,64,16,10,350,0.5441187107563019,0.0875651324585368,transformer,2,1,False
data/1,64,16,10,400,0.5513190972805023,0.0946641313931444,transformer,2,1,False
data/1,64,16,10,450,0.537612419128418,0.0878154597713856,transformer,2,1,False
data/1,64,16,10,500,0.5486865913867951,0.0943445166308178,transformer,2,1,False
data/1,64,16,10,550,0.5364927577972413,0.0864308096502298,transformer,2,1,False
data/1,64,16,10,600,0.5299527412652969,0.0771049187801839,transformer,2,1,False
data/1,64,16,10,650,0.5329623883962631,0.0826553309331158,transformer,2,1,False
data/1,64,16,10,700,0.5291600573062897,0.0838401483298114,transformer,2,1,False
data/1,64,16,10,750,0.5453450411558152,0.0863629576196992,transformer,2,1,False
data/1,64,16,10,800,0.5498267519474029,0.0849891050583741,transformer,2,1,False
data/1,64,16,10,850,0.545295780301094,0.0877554619542338,transformer,2,1,False
data/1,64,16,10,900,0.5259416055679321,0.0852279140312783,transformer,2,1,False
data/1,64,16,10,950,0.5344414710998535,0.0852319647341005,transformer,2,1,False
data/1,64,16,10,1000,0.542638053894043,0.0747953399043626,transformer,2,1,False
data/1,64,16,10,1050,0.5446541219949722,0.0726472639121427,transformer,2,1,False
data/1,64,16,10,1100,0.5320425570011139,0.0724904417577206,transformer,2,1,False
data/1,64,16,10,1150,0.5285290557146073,0.0717256933883634,transformer,2,1,False
data/1,64,16,10,1200,0.5223092561960221,0.0715039365452276,transformer,2,1,False
data/1,64,16,10,1250,0.5324095380306244,0.0721452758648817,transformer,2,1,False
data/1,64,16,10,1300,0.5422205632925033,0.0735546432041557,transformer,2,1,False
data/1,64,16,10,1350,0.5420851475000381,0.07371890714062,transformer,2,1,False
data/1,64,16,10,1400,0.5295998448133469,0.0721400707408822,transformer,2,1,False
data/1,64,16,10,1450,0.5342789947986603,0.0706233468680258,transformer,2,1,False
data/1,64,16,10,1500,0.5446563273668289,0.0722083298763837,transformer,2,1,False
data/1,64,16,10,1550,0.5312106192111969,0.0737231617997337,transformer,2,1,False
data/1,64,16,10,1600,0.5298760163784028,0.0701962018172145,transformer,2,1,False
data/1,64,16,10,1650,0.5220209884643555,0.0721697017011884,transformer,2,1,False
data/1,64,16,10,1700,0.5480898356437683,0.0755450271771471,transformer,2,1,False
data/1,64,16,10,1750,0.5288699579238891,0.0739561315622844,transformer,2,1,False
data/1,64,16,10,1800,0.544740144610405,0.0727495448304326,transformer,2,1,False
data/1,64,16,10,1850,0.5416287887096405,0.0726434798562147,transformer,2,1,False
data/1,64,16,10,1900,0.548137167096138,0.0740949141274007,transformer,2,1,False
data/1,64,16,10,1950,0.5269848865270614,0.071760944445105,transformer,2,1,False
data/1,64,16,10,2000,0.5306046420335769,0.0703104767820996,transformer,2,1,False
data/1,64,16,10,50,0.7646486377716064,0.1632876327351681,transformer,2,2,True
data/1,64,16,10,100,0.5776955902576446,0.1185265816807033,transformer,2,2,True
data/1,64,16,10,150,0.5601870334148407,0.1128353573773575,transformer,2,2,True
data/1,64,16,10,200,0.5594203418493271,0.0939391536913914,transformer,2,2,True
data/1,64,16,10,250,0.5419614291191102,0.0999902683372522,transformer,2,2,True
data/1,64,16,10,300,0.5383152765035629,0.0904667569092419,transformer,2,2,True
data/1,64,16,10,350,0.5307189232110977,0.0831820257529118,transformer,2,2,True
data/1,64,16,10,400,0.5218270999193192,0.0911271865802401,transformer,2,2,True
data/1,64,16,10,450,0.5243517649173737,0.0834285818737024,transformer,2,2,True
data/1,64,16,10,500,0.5382315373420715,0.0777452458097772,transformer,2,2,True
data/1,64,16,10,550,0.5313540375232697,0.0760539122280676,transformer,2,2,True
data/1,64,16,10,600,0.5189519721269608,0.0723895759461478,transformer,2,2,True
data/1,64,16,10,650,0.5245188099145889,0.0731433860521771,transformer,2,2,True
data/1,64,16,10,700,0.5119218862056732,0.0714968454768509,transformer,2,2,True
data/1,64,16,10,750,0.5186816227436065,0.067707363499727,transformer,2,2,True
data/1,64,16,10,800,0.5197852575778961,0.0755569216906306,transformer,2,2,True
data/1,64,16,10,850,0.5040430521965027,0.071021665908524,transformer,2,2,True
data/1,64,16,10,900,0.5170721364021301,0.0666126067796335,transformer,2,2,True
data/1,64,16,10,950,0.5312225079536438,0.0714014620322675,transformer,2,2,True
data/1,64,16,10,1000,0.5218447524309159,0.0689180622267368,transformer,2,2,True
data/1,64,16,10,1050,0.5177722680568695,0.060525041323404,transformer,2,2,True
data/1,64,16,10,1100,0.5024900728464127,0.0558090647459064,transformer,2,2,True
data/1,64,16,10,1150,0.5003550827503205,0.0574449959172641,transformer,2,2,True
data/1,64,16,10,1200,0.5107018977403641,0.0562403999573909,transformer,2,2,True
data/1,64,16,10,1250,0.5021544289588928,0.0544929767515141,transformer,2,2,True
data/1,64,16,10,1300,0.5191797530651092,0.0531866978891906,transformer,2,2,True
data/1,64,16,10,1350,0.5163717287778854,0.0511949997332748,transformer,2,2,True
data/1,64,16,10,1400,0.5108715397119522,0.0507654520625736,transformer,2,2,True
data/1,64,16,10,1450,0.5178647899627685,0.0538141436706771,transformer,2,2,True
data/1,64,16,10,1500,0.4991018170118332,0.050994154662964,transformer,2,2,True
data/1,64,16,10,1550,0.4997602987289429,0.0493746997646809,transformer,2,2,True
data/1,64,16,10,1600,0.5061830127239227,0.049940122219131,transformer,2,2,True
data/1,64,16,10,1650,0.5110185194015503,0.047299313426828,transformer,2,2,True
data/1,64,16,10,1700,0.4884561139345169,0.0463439107040727,transformer,2,2,True
data/1,64,16,10,1750,0.4949779689311981,0.0477817578952224,transformer,2,2,True
data/1,64,16,10,1800,0.5068033868074417,0.0455530925266845,transformer,2,2,True
data/1,64,16,10,1850,0.4927306354045868,0.0464408182008471,transformer,2,2,True
data/1,64,16,10,1900,0.5108417946100235,0.0470925374602405,transformer,2,2,True
data/1,64,16,10,1950,0.5022257220745087,0.0457149586207496,transformer,2,2,True
data/1,64,16,10,2000,0.5243830692768097,0.0466520665273602,transformer,2,2,True
data/1,64,16,10,50,0.6332558691501617,0.1224988368125801,transformer,2,2,False
data/1,64,16,10,100,0.5648568111658097,0.1131861054025115,transformer,2,2,False
data/1,64,16,10,150,0.5383012849092483,0.1061472905350967,transformer,2,2,False
data/1,64,16,10,200,0.5554478758573532,0.1041026277459023,transformer,2,2,False
data/1,64,16,10,250,0.5487696188688278,0.1037817049497566,transformer,2,2,False
data/1,64,16,10,300,0.5387821209430694,0.0904385944115884,transformer,2,2,False
data/1,64,16,10,350,0.5424527269601822,0.0831532294649716,transformer,2,2,False
data/1,64,16,10,400,0.5499397927522659,0.0877303678695285,transformer,2,2,False
data/1,64,16,10,450,0.5483932322263718,0.0945602967979749,transformer,2,2,False
data/1,64,16,10,500,0.5393734472990036,0.0883229940633296,transformer,2,2,False
data/1,64,16,10,550,0.5413356578350067,0.0911281762817618,transformer,2,2,False
data/1,64,16,10,600,0.5399729156494141,0.0834717975824223,transformer,2,2,False
data/1,64,16,10,650,0.5288097101449967,0.0763302935127871,transformer,2,2,False
data/1,64,16,10,700,0.5464382100105286,0.0864843003862645,transformer,2,2,False
data/1,64,16,10,750,0.5551413077116013,0.0760790313172379,transformer,2,2,False
data/1,64,16,10,800,0.5454671227931976,0.0868282521796912,transformer,2,2,False
data/1,64,16,10,850,0.5456315147876739,0.0887435476070725,transformer,2,2,False
data/1,64,16,10,900,0.5441517651081085,0.0882628366764064,transformer,2,2,False
data/1,64,16,10,950,0.553343014717102,0.0811661799268946,transformer,2,2,False
data/1,64,16,10,1000,0.5389155453443527,0.0796446328337432,transformer,2,2,False
data/1,64,16,10,1050,0.5471298027038575,0.0799867078338847,transformer,2,2,False
data/1,64,16,10,1100,0.5607322841882706,0.0775353397618917,transformer,2,2,False
data/1,64,16,10,1150,0.5221141082048416,0.0726517980023298,transformer,2,2,False
data/1,64,16,10,1200,0.5250183779001236,0.0707646883455266,transformer,2,2,False
data/1,64,16,10,1250,0.520707477927208,0.0710600148972924,transformer,2,2,False
data/1,64,16,10,1300,0.532872062921524,0.0747782319320022,transformer,2,2,False
data/1,64,16,10,1350,0.5355522012710572,0.0731792367678385,transformer,2,2,False
data/1,64,16,10,1400,0.5340237528085708,0.0715123554248906,transformer,2,2,False
data/1,64,16,10,1450,0.5337735694646836,0.0719222869259498,transformer,2,2,False
data/1,64,16,10,1500,0.5360521560907364,0.0754484113030965,transformer,2,2,False
data/1,64,16,10,1550,0.5388885539770126,0.0724814908775114,transformer,2,2,False
data/1,64,16,10,1600,0.5509438788890839,0.0738822292672993,transformer,2,2,False
